Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF43,OUT018,1995.4987392241385
FDN02,OUT049,2336.595654782092
NCP41,OUT035,2336.595654782092
NCY17,OUT027,3694.0385576470608
FDL58,OUT027,3694.0385576470608
NCA30,OUT027,3694.0385576470608
FDE46,OUT018,1995.4987392241385
FDY38,OUT035,2336.595654782092
NCH29,OUT027,3694.0385576470608
FDO20,OUT045,2275.220073262024
FDP44,OUT018,1995.4987392241385
FDM02,OUT027,3694.0385576470608
FDJ14,OUT027,3694.0385576470608
FDH04,OUT010,309.9057792773781
DRK23,OUT046,2336.595654782092
NCW05,OUT046,2336.595654782092
FDF12,OUT049,2336.595654782092
FDL51,OUT019,371.28136079744604
FDN03,OUT018,1995.4987392241385
DRJ37,OUT049,2336.595654782092
FDM12,OUT019,371.28136079744604
FDA16,OUT045,2275.220073262024
NCB07,OUT017,2275.220073262024
NCI17,OUT019,371.28136079744604
FDR51,OUT046,2336.595654782092
FDJ55,OUT045,2275.220073262024
NCZ17,OUT013,2336.595654782092
FDU25,OUT013,2336.595654782092
NCG18,OUT045,2275.220073262024
DRM11,OUT017,2275.220073262024
FDH16,OUT035,2336.595654782092
FDZ04,OUT018,1995.4987392241385
NCX53,OUT035,2336.595654782092
FDX38,OUT027,3694.0385576470608
FDX09,OUT046,2336.595654782092
NCW05,OUT018,1995.4987392241385
NCS41,OUT017,2275.220073262024
FDI26,OUT046,2336.595654782092
NCZ41,OUT027,3694.0385576470608
NCK06,OUT046,2336.595654782092
FDX23,OUT027,3694.0385576470608
NCA42,OUT046,2336.595654782092
FDC20,OUT049,2336.595654782092
DRC49,OUT018,1995.4987392241385
FDX01,OUT013,2336.595654782092
FDC08,OUT045,2275.220073262024
FDC02,OUT017,2275.220073262024
FDK10,OUT045,2275.220073262024
DRC24,OUT013,2336.595654782092
FDW16,OUT019,371.28136079744604
NCU06,OUT018,1995.4987392241385
DRA59,OUT045,2275.220073262024
FDR24,OUT019,371.28136079744604
DRL35,OUT018,1995.4987392241385
FDA49,OUT013,2336.595654782092
NCC55,OUT046,2336.595654782092
DRD24,OUT019,371.28136079744604
NCE55,OUT049,2336.595654782092
FDT33,OUT045,2275.220073262024
NCT53,OUT013,2336.595654782092
FDS26,OUT046,2336.595654782092
FDL22,OUT018,1995.4987392241385
FDP44,OUT017,2275.220073262024
FDC52,OUT018,1995.4987392241385
FDI53,OUT010,309.9057792773781
FDZ23,OUT046,2336.595654782092
NCT18,OUT013,2336.595654782092
FDR13,OUT046,2336.595654782092
FDB09,OUT010,309.9057792773781
FDZ60,OUT013,2336.595654782092
FDB11,OUT046,2336.595654782092
FDC10,OUT018,1995.4987392241385
FDW56,OUT035,2336.595654782092
FDK14,OUT027,3694.0385576470608
DRE27,OUT027,3694.0385576470608
FDA38,OUT017,2275.220073262024
FDT11,OUT045,2275.220073262024
FDP15,OUT035,2336.595654782092
FDV27,OUT035,2336.595654782092
FDS36,OUT027,3694.0385576470608
FDY40,OUT027,3694.0385576470608
NCF19,OUT049,2336.595654782092
FDF53,OUT045,2275.220073262024
FDS14,OUT027,3694.0385576470608
FDE56,OUT046,2336.595654782092
FDZ19,OUT035,2336.595654782092
FDZ46,OUT013,2336.595654782092
FDR16,OUT046,2336.595654782092
FDG29,OUT018,1995.4987392241385
NCE30,OUT017,2275.220073262024
FDZ40,OUT046,2336.595654782092
FDG58,OUT018,1995.4987392241385
DRH03,OUT013,2336.595654782092
FDZ47,OUT045,2275.220073262024
FDV04,OUT018,1995.4987392241385
FDZ10,OUT018,1995.4987392241385
FDG46,OUT017,2275.220073262024
NCF07,OUT045,2275.220073262024
FDY44,OUT035,2336.595654782092
FDB21,OUT013,2336.595654782092
FDS20,OUT035,2336.595654782092
FDS49,OUT049,2336.595654782092
FDX55,OUT027,3694.0385576470608
NCQ02,OUT018,1995.4987392241385
FDR25,OUT013,2336.595654782092
DRG39,OUT045,2275.220073262024
FDB46,OUT046,2336.595654782092
NCC30,OUT018,1995.4987392241385
FDE58,OUT035,2336.595654782092
FDC05,OUT019,371.28136079744604
FDY15,OUT046,2336.595654782092
FDG14,OUT046,2336.595654782092
FDL08,OUT049,2336.595654782092
FDQ47,OUT013,2336.595654782092
FDN12,OUT035,2336.595654782092
FDW10,OUT013,2336.595654782092
FDD02,OUT035,2336.595654782092
FDX35,OUT010,309.9057792773781
FDT35,OUT046,2336.595654782092
DRN47,OUT019,371.28136079744604
FDB11,OUT010,309.9057792773781
FDN20,OUT045,2275.220073262024
FDB59,OUT035,2336.595654782092
FDJ58,OUT045,2275.220073262024
FDU60,OUT046,2336.595654782092
FDS03,OUT049,2336.595654782092
FDU40,OUT019,371.28136079744604
DRH15,OUT049,2336.595654782092
FDD04,OUT027,3694.0385576470608
FDQ01,OUT046,2336.595654782092
FDF28,OUT035,2336.595654782092
FDD22,OUT010,309.9057792773781
FDY19,OUT046,2336.595654782092
FDN33,OUT035,2336.595654782092
FDV36,OUT035,2336.595654782092
FDW01,OUT010,309.9057792773781
FDJ28,OUT049,2336.595654782092
FDB17,OUT035,2336.595654782092
FDM40,OUT049,2336.595654782092
FDV46,OUT045,2275.220073262024
FDQ44,OUT049,2336.595654782092
NCD42,OUT046,2336.595654782092
DRH37,OUT046,2336.595654782092
FDR10,OUT018,1995.4987392241385
NCD06,OUT027,3694.0385576470608
FDI53,OUT046,2336.595654782092
FDG16,OUT035,2336.595654782092
DRB25,OUT046,2336.595654782092
FDY09,OUT046,2336.595654782092
FDX48,OUT045,2275.220073262024
FDC03,OUT010,309.9057792773781
FDT47,OUT035,2336.595654782092
FDW44,OUT027,3694.0385576470608
FDT24,OUT017,2275.220073262024
FDT12,OUT019,371.28136079744604
NCS38,OUT035,2336.595654782092
FDO39,OUT035,2336.595654782092
FDA13,OUT046,2336.595654782092
FDO48,OUT035,2336.595654782092
DRJ01,OUT017,2275.220073262024
FDD53,OUT018,1995.4987392241385
NCT05,OUT049,2336.595654782092
FDQ51,OUT045,2275.220073262024
FDU60,OUT013,2336.595654782092
FDC59,OUT046,2336.595654782092
FDP36,OUT035,2336.595654782092
NCM19,OUT017,2275.220073262024
FDL16,OUT035,2336.595654782092
FDE50,OUT018,1995.4987392241385
NCR18,OUT013,2336.595654782092
NCD30,OUT035,2336.595654782092
FDH31,OUT013,2336.595654782092
FDD56,OUT019,371.28136079744604
FDC47,OUT049,2336.595654782092
FDZ21,OUT045,2275.220073262024
FDM01,OUT049,2336.595654782092
FDF24,OUT013,2336.595654782092
FDW23,OUT017,2275.220073262024
FDY52,OUT018,1995.4987392241385
DRH37,OUT027,3694.0385576470608
DRO47,OUT027,3694.0385576470608
FDR25,OUT049,2336.595654782092
FDQ24,OUT027,3694.0385576470608
DRJ51,OUT018,1995.4987392241385
NCU06,OUT035,2336.595654782092
NCV18,OUT018,1995.4987392241385
NCC06,OUT027,3694.0385576470608
FDZ01,OUT018,1995.4987392241385
FDT14,OUT017,2275.220073262024
FDD11,OUT019,371.28136079744604
FDN09,OUT017,2275.220073262024
NCO18,OUT010,309.9057792773781
FDZ50,OUT045,2275.220073262024
FDS44,OUT013,2336.595654782092
FDI36,OUT045,2275.220073262024
FDA26,OUT010,309.9057792773781
NCY53,OUT049,2336.595654782092
FDF32,OUT049,2336.595654782092
FDF59,OUT010,309.9057792773781
FDB20,OUT046,2336.595654782092
DRH11,OUT035,2336.595654782092
FDT03,OUT049,2336.595654782092
NCH06,OUT035,2336.595654782092
FDR55,OUT049,2336.595654782092
FDI10,OUT035,2336.595654782092
FDZ12,OUT045,2275.220073262024
FDM12,OUT049,2336.595654782092
DRB25,OUT045,2275.220073262024
NCS41,OUT013,2336.595654782092
NCT53,OUT049,2336.595654782092
NCD55,OUT013,2336.595654782092
FDY08,OUT049,2336.595654782092
NCP55,OUT049,2336.595654782092
FDA33,OUT013,2336.595654782092
FDQ33,OUT013,2336.595654782092
FDE45,OUT027,3694.0385576470608
FDT26,OUT013,2336.595654782092
NCV53,OUT049,2336.595654782092
FDK60,OUT027,3694.0385576470608
NCJ29,OUT046,2336.595654782092
FDI15,OUT045,2275.220073262024
FDX21,OUT013,2336.595654782092
FDV49,OUT019,371.28136079744604
DRO59,OUT046,2336.595654782092
FDZ14,OUT045,2275.220073262024
FDP32,OUT027,3694.0385576470608
FDC33,OUT017,2275.220073262024
FDT14,OUT010,309.9057792773781
NCN54,OUT027,3694.0385576470608
FDR57,OUT027,3694.0385576470608
DRK12,OUT046,2336.595654782092
FDX52,OUT049,2336.595654782092
FDX08,OUT010,309.9057792773781
FDP10,OUT010,309.9057792773781
NCP50,OUT045,2275.220073262024
NCL06,OUT013,2336.595654782092
FDP25,OUT013,2336.595654782092
FDE53,OUT013,2336.595654782092
FDL27,OUT017,2275.220073262024
FDC35,OUT049,2336.595654782092
DRJ47,OUT010,309.9057792773781
FDD16,OUT018,1995.4987392241385
NCN42,OUT049,2336.595654782092
FDC38,OUT027,3694.0385576470608
NCO07,OUT045,2275.220073262024
FDQ20,OUT049,2336.595654782092
FDI32,OUT046,2336.595654782092
FDN20,OUT010,309.9057792773781
DRJ51,OUT027,3694.0385576470608
FDU08,OUT045,2275.220073262024
DRN37,OUT019,371.28136079744604
FDD05,OUT010,309.9057792773781
FDW15,OUT046,2336.595654782092
FDI52,OUT046,2336.595654782092
DRM11,OUT049,2336.595654782092
NCO06,OUT045,2275.220073262024
FDU38,OUT049,2336.595654782092
FDU59,OUT018,1995.4987392241385
FDJ10,OUT046,2336.595654782092
FDM13,OUT049,2336.595654782092
NCJ30,OUT019,371.28136079744604
FDM45,OUT018,1995.4987392241385
FDP36,OUT045,2275.220073262024
NCD30,OUT010,309.9057792773781
FDN48,OUT017,2275.220073262024
FDY32,OUT049,2336.595654782092
FDU47,OUT046,2336.595654782092
FDF17,OUT019,371.28136079744604
FDP34,OUT017,2275.220073262024
FDA47,OUT049,2336.595654782092
DRD27,OUT027,3694.0385576470608
FDW38,OUT045,2275.220073262024
FDZ15,OUT019,371.28136079744604
FDZ03,OUT027,3694.0385576470608
NCN19,OUT049,2336.595654782092
FDG02,OUT035,2336.595654782092
FDS31,OUT035,2336.595654782092
FDW43,OUT019,371.28136079744604
FDZ47,OUT010,309.9057792773781
FDO57,OUT017,2275.220073262024
NCL07,OUT013,2336.595654782092
NCV42,OUT013,2336.595654782092
FDP40,OUT017,2275.220073262024
FDP48,OUT019,371.28136079744604
FDH21,OUT017,2275.220073262024
NCP02,OUT049,2336.595654782092
FDK24,OUT049,2336.595654782092
FDC41,OUT045,2275.220073262024
FDF08,OUT017,2275.220073262024
FDO49,OUT017,2275.220073262024
FDS56,OUT027,3694.0385576470608
FDX46,OUT018,1995.4987392241385
FDQ07,OUT013,2336.595654782092
FDC32,OUT010,309.9057792773781
FDT21,OUT019,371.28136079744604
FDG58,OUT045,2275.220073262024
FDW14,OUT049,2336.595654782092
DRA12,OUT027,3694.0385576470608
FDV27,OUT013,2336.595654782092
DRD25,OUT013,2336.595654782092
DRF48,OUT027,3694.0385576470608
FDX24,OUT017,2275.220073262024
DRJ51,OUT046,2336.595654782092
FDE45,OUT045,2275.220073262024
FDE14,OUT046,2336.595654782092
FDG53,OUT045,2275.220073262024
FDT08,OUT046,2336.595654782092
DRC27,OUT027,3694.0385576470608
FDG20,OUT035,2336.595654782092
FDC21,OUT046,2336.595654782092
FDV31,OUT018,1995.4987392241385
FDB58,OUT045,2275.220073262024
FDV23,OUT046,2336.595654782092
FDA25,OUT019,371.28136079744604
FDC15,OUT046,2336.595654782092
FDU47,OUT049,2336.595654782092
FDE23,OUT013,2336.595654782092
FDS08,OUT013,2336.595654782092
FDW03,OUT027,3694.0385576470608
FDJ60,OUT018,1995.4987392241385
FDM34,OUT017,2275.220073262024
FDW33,OUT013,2336.595654782092
FDZ40,OUT013,2336.595654782092
FDE33,OUT018,1995.4987392241385
NCC06,OUT010,309.9057792773781
FDU11,OUT046,2336.595654782092
FDL44,OUT017,2275.220073262024
NCZ29,OUT017,2275.220073262024
FDG28,OUT010,309.9057792773781
FDL12,OUT018,1995.4987392241385
FDD52,OUT017,2275.220073262024
FDO15,OUT013,2336.595654782092
NCN29,OUT027,3694.0385576470608
FDW36,OUT013,2336.595654782092
FDB21,OUT046,2336.595654782092
FDZ28,OUT013,2336.595654782092
FDY10,OUT035,2336.595654782092
DRG39,OUT017,2275.220073262024
FDN28,OUT013,2336.595654782092
FDV15,OUT035,2336.595654782092
DRI13,OUT035,2336.595654782092
FDH20,OUT046,2336.595654782092
FDY51,OUT013,2336.595654782092
FDE16,OUT013,2336.595654782092
FDX40,OUT018,1995.4987392241385
FDC48,OUT018,1995.4987392241385
FDS14,OUT046,2336.595654782092
FDX56,OUT017,2275.220073262024
FDI10,OUT046,2336.595654782092
FDI14,OUT013,2336.595654782092
DRM48,OUT013,2336.595654782092
NCH07,OUT027,3694.0385576470608
FDY26,OUT013,2336.595654782092
FDD02,OUT027,3694.0385576470608
FDM12,OUT046,2336.595654782092
DRF01,OUT010,309.9057792773781
FDV36,OUT046,2336.595654782092
DRI59,OUT013,2336.595654782092
FDV03,OUT018,1995.4987392241385
FDO39,OUT017,2275.220073262024
NCB07,OUT018,1995.4987392241385
FDH38,OUT027,3694.0385576470608
FDZ13,OUT035,2336.595654782092
NCZ30,OUT046,2336.595654782092
NCA06,OUT035,2336.595654782092
FDB04,OUT049,2336.595654782092
FDN50,OUT013,2336.595654782092
NCG06,OUT049,2336.595654782092
NCY17,OUT018,1995.4987392241385
FDC23,OUT046,2336.595654782092
FDK33,OUT049,2336.595654782092
FDR03,OUT049,2336.595654782092
FDZ07,OUT045,2275.220073262024
FDO38,OUT013,2336.595654782092
FDS59,OUT046,2336.595654782092
DRM11,OUT019,371.28136079744604
FDX52,OUT027,3694.0385576470608
DRJ35,OUT018,1995.4987392241385
NCP53,OUT046,2336.595654782092
FDW15,OUT019,371.28136079744604
DRI47,OUT045,2275.220073262024
DRZ11,OUT035,2336.595654782092
FDS02,OUT013,2336.595654782092
DRD49,OUT018,1995.4987392241385
FDW38,OUT049,2336.595654782092
FDR21,OUT019,371.28136079744604
FDE40,OUT013,2336.595654782092
FDI02,OUT045,2275.220073262024
FDQ04,OUT045,2275.220073262024
FDY14,OUT017,2275.220073262024
NCT54,OUT046,2336.595654782092
DRD25,OUT017,2275.220073262024
DRE01,OUT045,2275.220073262024
FDJ12,OUT010,309.9057792773781
NCZ05,OUT049,2336.595654782092
DRB25,OUT019,371.28136079744604
NCC31,OUT045,2275.220073262024
FDM16,OUT045,2275.220073262024
DRG11,OUT049,2336.595654782092
FDV24,OUT027,3694.0385576470608
FDV43,OUT046,2336.595654782092
FDG05,OUT018,1995.4987392241385
FDV23,OUT010,309.9057792773781
FDI58,OUT018,1995.4987392241385
FDQ11,OUT017,2275.220073262024
FDC05,OUT027,3694.0385576470608
FDF40,OUT013,2336.595654782092
FDU02,OUT018,1995.4987392241385
FDT32,OUT013,2336.595654782092
NCF06,OUT017,2275.220073262024
FDT46,OUT013,2336.595654782092
FDR58,OUT010,309.9057792773781
FDY04,OUT046,2336.595654782092
FDT58,OUT045,2275.220073262024
FDE46,OUT049,2336.595654782092
DRH11,OUT017,2275.220073262024
DRI51,OUT046,2336.595654782092
FDC35,OUT017,2275.220073262024
FDP45,OUT035,2336.595654782092
FDC45,OUT017,2275.220073262024
FDU01,OUT045,2275.220073262024
FDJ53,OUT010,309.9057792773781
FDJ46,OUT017,2275.220073262024
FDX07,OUT013,2336.595654782092
NCI30,OUT049,2336.595654782092
FDE47,OUT027,3694.0385576470608
FDV48,OUT045,2275.220073262024
FDN16,OUT019,371.28136079744604
FDM52,OUT013,2336.595654782092
FDA32,OUT027,3694.0385576470608
FDH05,OUT017,2275.220073262024
FDW25,OUT010,309.9057792773781
FDQ09,OUT046,2336.595654782092
NCM17,OUT010,309.9057792773781
DRM59,OUT046,2336.595654782092
FDV47,OUT027,3694.0385576470608
DRE15,OUT035,2336.595654782092
FDS25,OUT010,309.9057792773781
NCZ05,OUT018,1995.4987392241385
NCV05,OUT019,371.28136079744604
DRM37,OUT046,2336.595654782092
FDV58,OUT027,3694.0385576470608
FDN22,OUT027,3694.0385576470608
NCO06,OUT049,2336.595654782092
FDT56,OUT019,371.28136079744604
FDM02,OUT013,2336.595654782092
FDA09,OUT046,2336.595654782092
NCC06,OUT035,2336.595654782092
NCL54,OUT049,2336.595654782092
NCB55,OUT017,2275.220073262024
FDB12,OUT017,2275.220073262024
NCA54,OUT049,2336.595654782092
NCS38,OUT049,2336.595654782092
FDC02,OUT049,2336.595654782092
FDK44,OUT019,371.28136079744604
FDE16,OUT035,2336.595654782092
NCS05,OUT035,2336.595654782092
FDZ59,OUT045,2275.220073262024
FDI20,OUT017,2275.220073262024
FDQ14,OUT046,2336.595654782092
FDF53,OUT017,2275.220073262024
FDW25,OUT017,2275.220073262024
NCQ43,OUT010,309.9057792773781
FDX52,OUT013,2336.595654782092
FDE28,OUT045,2275.220073262024
FDN15,OUT017,2275.220073262024
FDO28,OUT017,2275.220073262024
FDQ33,OUT045,2275.220073262024
FDM22,OUT010,309.9057792773781
FDJ03,OUT017,2275.220073262024
FDI16,OUT045,2275.220073262024
FDI09,OUT027,3694.0385576470608
FDX55,OUT013,2336.595654782092
FDS23,OUT027,3694.0385576470608
DRC12,OUT045,2275.220073262024
FDH41,OUT049,2336.595654782092
FDN01,OUT013,2336.595654782092
FDV55,OUT045,2275.220073262024
NCJ19,OUT013,2336.595654782092
NCY29,OUT010,309.9057792773781
FDP03,OUT018,1995.4987392241385
FDZ52,OUT045,2275.220073262024
FDH31,OUT010,309.9057792773781
FDQ19,OUT018,1995.4987392241385
FDS15,OUT035,2336.595654782092
FDN32,OUT017,2275.220073262024
FDH32,OUT049,2336.595654782092
FDF33,OUT017,2275.220073262024
FDJ22,OUT046,2336.595654782092
FDG56,OUT010,309.9057792773781
FDC05,OUT046,2336.595654782092
FDK09,OUT013,2336.595654782092
NCV29,OUT045,2275.220073262024
NCC43,OUT019,371.28136079744604
NCA42,OUT049,2336.595654782092
FDC10,OUT046,2336.595654782092
FDC16,OUT013,2336.595654782092
NCL17,OUT013,2336.595654782092
FDA51,OUT035,2336.595654782092
FDW01,OUT017,2275.220073262024
NCF30,OUT045,2275.220073262024
FDN49,OUT013,2336.595654782092
FDY20,OUT045,2275.220073262024
FDC15,OUT045,2275.220073262024
FDY24,OUT046,2336.595654782092
NCG43,OUT017,2275.220073262024
FDA48,OUT013,2336.595654782092
NCF55,OUT017,2275.220073262024
FDL38,OUT049,2336.595654782092
NCQ29,OUT018,1995.4987392241385
FDC34,OUT017,2275.220073262024
FDP36,OUT027,3694.0385576470608
FDN50,OUT010,309.9057792773781
FDO23,OUT049,2336.595654782092
FDT56,OUT013,2336.595654782092
FDT13,OUT027,3694.0385576470608
FDZ03,OUT013,2336.595654782092
FDQ03,OUT010,309.9057792773781
FDU44,OUT045,2275.220073262024
FDD03,OUT049,2336.595654782092
NCH30,OUT013,2336.595654782092
FDS60,OUT010,309.9057792773781
FDG08,OUT046,2336.595654782092
FDX38,OUT017,2275.220073262024
FDD22,OUT017,2275.220073262024
FDW51,OUT013,2336.595654782092
FDL09,OUT017,2275.220073262024
FDZ60,OUT045,2275.220073262024
NCH07,OUT046,2336.595654782092
NCQ41,OUT049,2336.595654782092
FDW04,OUT049,2336.595654782092
FDI08,OUT027,3694.0385576470608
FDR19,OUT019,371.28136079744604
FDV13,OUT046,2336.595654782092
FDB52,OUT017,2275.220073262024
FDZ48,OUT027,3694.0385576470608
NCO14,OUT049,2336.595654782092
FDZ50,OUT013,2336.595654782092
FDN27,OUT019,371.28136079744604
FDQ60,OUT013,2336.595654782092
FDR49,OUT017,2275.220073262024
DRJ35,OUT027,3694.0385576470608
DRI49,OUT017,2275.220073262024
FDB47,OUT017,2275.220073262024
FDP37,OUT010,309.9057792773781
FDR26,OUT049,2336.595654782092
FDY31,OUT019,371.28136079744604
FDC11,OUT045,2275.220073262024
DRP47,OUT035,2336.595654782092
NCY54,OUT018,1995.4987392241385
FDR27,OUT046,2336.595654782092
FDQ21,OUT019,371.28136079744604
NCQ29,OUT035,2336.595654782092
FDJ02,OUT046,2336.595654782092
FDE21,OUT018,1995.4987392241385
FDM39,OUT046,2336.595654782092
FDZ01,OUT017,2275.220073262024
NCB19,OUT018,1995.4987392241385
FDU03,OUT046,2336.595654782092
FDP27,OUT049,2336.595654782092
DRF01,OUT045,2275.220073262024
FDM03,OUT049,2336.595654782092
FDV01,OUT046,2336.595654782092
FDS16,OUT046,2336.595654782092
FDO45,OUT035,2336.595654782092
NCX06,OUT035,2336.595654782092
FDP13,OUT046,2336.595654782092
NCR38,OUT018,1995.4987392241385
FDA01,OUT013,2336.595654782092
FDT26,OUT017,2275.220073262024
FDD44,OUT027,3694.0385576470608
FDB26,OUT013,2336.595654782092
FDP45,OUT019,371.28136079744604
NCP55,OUT046,2336.595654782092
FDT23,OUT017,2275.220073262024
FDO51,OUT045,2275.220073262024
FDA44,OUT046,2336.595654782092
NCJ31,OUT018,1995.4987392241385
FDX37,OUT045,2275.220073262024
NCD18,OUT049,2336.595654782092
FDN40,OUT027,3694.0385576470608
FDL33,OUT017,2275.220073262024
DRF48,OUT035,2336.595654782092
FDW08,OUT035,2336.595654782092
FDX39,OUT018,1995.4987392241385
FDB38,OUT049,2336.595654782092
FDY46,OUT018,1995.4987392241385
NCB06,OUT049,2336.595654782092
FDA34,OUT035,2336.595654782092
FDA35,OUT045,2275.220073262024
FDQ07,OUT035,2336.595654782092
FDU32,OUT045,2275.220073262024
FDU26,OUT013,2336.595654782092
FDU13,OUT010,309.9057792773781
FDO09,OUT035,2336.595654782092
FDW03,OUT019,371.28136079744604
FDB38,OUT013,2336.595654782092
FDL26,OUT010,309.9057792773781
NCN43,OUT045,2275.220073262024
FDH08,OUT045,2275.220073262024
NCC31,OUT019,371.28136079744604
FDH14,OUT035,2336.595654782092
FDL40,OUT017,2275.220073262024
FDD20,OUT035,2336.595654782092
NCV53,OUT035,2336.595654782092
FDD16,OUT045,2275.220073262024
FDP24,OUT035,2336.595654782092
FDQ25,OUT045,2275.220073262024
FDM38,OUT035,2336.595654782092
NCT18,OUT010,309.9057792773781
FDM34,OUT049,2336.595654782092
DRH37,OUT010,309.9057792773781
NCE07,OUT013,2336.595654782092
FDG12,OUT013,2336.595654782092
FDB59,OUT010,309.9057792773781
FDS10,OUT018,1995.4987392241385
FDN21,OUT010,309.9057792773781
FDM02,OUT045,2275.220073262024
FDO44,OUT049,2336.595654782092
NCN17,OUT017,2275.220073262024
FDH16,OUT018,1995.4987392241385
FDL44,OUT046,2336.595654782092
FDY47,OUT017,2275.220073262024
DRI39,OUT046,2336.595654782092
NCX54,OUT018,1995.4987392241385
FDE59,OUT046,2336.595654782092
FDO46,OUT045,2275.220073262024
DRE13,OUT046,2336.595654782092
FDW14,OUT013,2336.595654782092
FDF35,OUT046,2336.595654782092
FDO50,OUT019,371.28136079744604
DRF49,OUT017,2275.220073262024
FDT60,OUT049,2336.595654782092
FDP38,OUT045,2275.220073262024
